filename, language, XML, JSON, Markdown, PHP, Batch, CSS, JavaScript, YAML, Properties, HTML, comment, blank, total
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Node\Iterator.php, PHP, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 42, 12, 93
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Clover.php, PHP, 0, 0, 0, 196, 0, 0, 0, 0, 0, 0, 15, 49, 260
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Crap4j.php, PHP, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 26, 36, 171
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Html\Facade.php, PHP, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 34, 31, 182
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer.php, PHP, 0, 0, 0, 197, 0, 0, 0, 0, 0, 0, 29, 46, 272
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Dashboard.php, PHP, 0, 0, 0, 218, 0, 0, 0, 0, 0, 0, 27, 38, 283
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Directory.php, PHP, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 15, 15, 96
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\File.php, PHP, 0, 0, 0, 417, 0, 0, 0, 0, 0, 0, 27, 79, 523
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\css\bootstrap.min.css, CSS, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 6
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\css\custom.css, CSS, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\css\nv.d3.min.css, CSS, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\css\style.css, CSS, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 27, 123
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\fonts\glyphicons-halflings-regular.svg, XML, 288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\js\bootstrap.min.js, JavaScript, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 5, 0, 7
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\js\d3.min.js, JavaScript, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 5
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\js\file.js, JavaScript, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 3, 9, 62
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\js\holder.min.js, JavaScript, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 11, 1, 13
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\js\html5shiv.min.js, JavaScript, 0, 0, 0, 0, 0, 0, 156, 0, 0, 0, 125, 46, 327
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\js\jquery.min.js, JavaScript, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 1, 5
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\js\nv.d3.min.js, JavaScript, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 0, 8
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Html\Renderer\Template\js\respond.min.js, JavaScript, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 5
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\PHP.php, PHP, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 19, 9, 62
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Text.php, PHP, 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 43, 52, 286
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Xml\BuildInformation.php, PHP, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 11, 15, 78
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Xml\Coverage.php, PHP, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 20, 14, 71
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Xml\Directory.php, PHP, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 8, 3, 16
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Xml\Facade.php, PHP, 0, 0, 0, 203, 0, 0, 0, 0, 0, 0, 29, 57, 289
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Xml\File.php, PHP, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 14, 14, 83
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Xml\Method.php, PHP, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 11, 11, 58
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Xml\Node.php, PHP, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 14, 17, 89
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Xml\Project.php, PHP, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 8, 14, 87
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Xml\Report.php, PHP, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 8, 17, 94
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Xml\Source.php, PHP, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 12, 8, 43
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Xml\Tests.php, PHP, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 8, 7, 47
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Xml\Totals.php, PHP, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 26, 22, 142
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Report\Xml\Unit.php, PHP, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 11, 16, 97
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Util.php, PHP, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 14, 8, 42
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\src\Version.php, PHP, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 11, 6, 32
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\TestCase.php, PHP, 0, 0, 0, 309, 0, 0, 0, 0, 0, 0, 13, 56, 378
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\BankAccount-clover.xml, XML, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\BankAccount-crap4j.xml, XML, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 60
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\BankAccount.php, PHP, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 7, 34
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\BankAccountTest.php, PHP, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 14, 12, 69
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\CoverageClassExtendedTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\CoverageClassTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\CoverageFunctionParenthesesTest.php, PHP, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 2, 14
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\CoverageFunctionParenthesesWhitespaceTest.php, PHP, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 2, 14
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\CoverageFunctionTest.php, PHP, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 2, 14
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\CoverageMethodOneLineAnnotationTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 2, 13
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\CoverageMethodParenthesesTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\CoverageMethodParenthesesWhitespaceTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\CoverageMethodTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\CoverageNoneTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 2, 12
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\CoverageNotPrivateTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\CoverageNotProtectedTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\CoverageNotPublicTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\CoverageNothingTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 4, 2, 16
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\CoveragePrivateTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\CoverageProtectedTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\CoveragePublicTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\CoverageTwoDefaultClassAnnotations.php, PHP, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 7, 2, 18
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\CoveredClass.php, PHP, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 6, 37
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\CoveredFunction.php, PHP, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\NamespaceCoverageClassExtendedTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\NamespaceCoverageClassTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\NamespaceCoverageCoversClassPublicTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 6, 2, 18
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\NamespaceCoverageCoversClassTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 11, 2, 23
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\NamespaceCoverageMethodTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\NamespaceCoverageNotPrivateTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\NamespaceCoverageNotProtectedTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\NamespaceCoverageNotPublicTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\NamespaceCoveragePrivateTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\NamespaceCoverageProtectedTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\NamespaceCoveragePublicTest.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\NamespaceCoveredClass.php, PHP, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 7, 39
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\NotExistingCoveredElementTest.php, PHP, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 9, 4, 27
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\Report\HTML\CoverageForBankAccount\BankAccount.php.html, HTML, 0, 0, 0, 0, 0, 0, 0, 0, 0, 233, 4, 10, 247
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\Report\HTML\CoverageForBankAccount\dashboard.html, HTML, 0, 0, 0, 0, 0, 0, 0, 0, 0, 262, 4, 26, 292
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\Report\HTML\CoverageForBankAccount\index.html, HTML, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 4, 5, 121
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\Report\HTML\CoverageForClassWithAnonymousFunction\dashboard.html, HTML, 0, 0, 0, 0, 0, 0, 0, 0, 0, 260, 4, 26, 290
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\Report\HTML\CoverageForClassWithAnonymousFunction\index.html, HTML, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 4, 5, 121
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\Report\HTML\CoverageForClassWithAnonymousFunction\source_with_class_and_anonymous_function.php.html, HTML, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 4, 7, 170
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\Report\HTML\CoverageForFileWithIgnoredLines\dashboard.html, HTML, 0, 0, 0, 0, 0, 0, 0, 0, 0, 258, 4, 26, 288
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\Report\HTML\CoverageForFileWithIgnoredLines\index.html, HTML, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 4, 5, 111
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\Report\HTML\CoverageForFileWithIgnoredLines\source_with_ignore.php.html, HTML, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 4, 10, 194
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\Report\XML\CoverageForBankAccount\BankAccount.php.xml, XML, 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 263
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\Report\XML\CoverageForBankAccount\index.xml, XML, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 34
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\Report\XML\CoverageForClassWithAnonymousFunction\index.xml, XML, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\Report\XML\CoverageForClassWithAnonymousFunction\source_with_class_and_anonymous_function.php.xml, XML, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 162
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\Report\XML\CoverageForFileWithIgnoredLines\index.xml, XML, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\Report\XML\CoverageForFileWithIgnoredLines\source_with_ignore.php.xml, XML, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 188
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\class-with-anonymous-function-clover.xml, XML, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\class-with-anonymous-function-crap4j.xml, XML, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\ignored-lines-clover.xml, XML, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\ignored-lines-crap4j.xml, XML, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 38
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\source_with_class_and_anonymous_function.php, PHP, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 4, 20
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\source_with_ignore.php, PHP, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 8, 6, 38
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\source_with_namespace.php, PHP, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 6, 3, 21
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\source_with_oneline_annotations.php, PHP, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 6, 9, 37
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\source_without_ignore.php, PHP, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\_files\source_without_namespace.php, PHP, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 6, 2, 19
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\bootstrap.php, PHP, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\tests\BuilderTest.php, PHP, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 11, 17, 213
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\tests\CloverTest.php, PHP, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 11, 9, 50
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\tests\CodeCoverageTest.php, PHP, 0, 0, 0, 410, 0, 0, 0, 0, 0, 0, 17, 73, 500
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\tests\Crap4jTest.php, PHP, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 11, 9, 50
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\tests\FilterTest.php, PHP, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 49, 25, 197
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\tests\HTMLTest.php, PHP, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 14, 24, 104
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\tests\TextTest.php, PHP, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 11, 9, 50
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\tests\UtilTest.php, PHP, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 11, 4, 30
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-code-coverage\tests\tests\XmlTest.php, PHP, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 14, 24, 99
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-file-iterator\.gitattributes, Properties, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-file-iterator\ChangeLog.md, Markdown, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 19, 42
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-file-iterator\README.md, Markdown, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-file-iterator\composer.json, JSON, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 37
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-file-iterator\src\Facade.php, PHP, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 30, 21, 124
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-file-iterator\src\Factory.php, PHP, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 26, 11, 92
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-file-iterator\src\Iterator.php, PHP, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 59, 23, 159
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-text-template\.gitattributes, Properties, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-text-template\README.md, Markdown, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-text-template\composer.json, JSON, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 30
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-text-template\src\Template.php, PHP, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 53, 18, 136
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-timer\.gitattributes, Properties, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-timer\.github\FUNDING.yml, YAML, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-timer\.github\stale.yml, YAML, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 15, 13, 41
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-timer\.travis.yml, YAML, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 7, 24
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-timer\ChangeLog.md, Markdown, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 17, 37
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-timer\README.md, Markdown, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 22, 50
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-timer\build.xml, XML, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-timer\composer.json, JSON, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 43
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-timer\phpunit.xml, XML, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-timer\src\Exception.php, PHP, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 8, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-timer\src\RuntimeException.php, PHP, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 8, 2, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-timer\src\Timer.php, PHP, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 23, 15, 101
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-timer\tests\TimerTest.php, PHP, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 23, 15, 135
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-token-stream\.gitattributes, Properties, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-token-stream\.github\FUNDING.yml, YAML, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-token-stream\.travis.yml, YAML, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 9, 27
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-token-stream\ChangeLog.md, Markdown, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 25, 58
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-token-stream\README.md, Markdown, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-token-stream\build.xml, XML, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-token-stream\composer.json, JSON, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40
c:\xamppp\htdocs\petcustoms\vendor\phpunit\php-token-stream\phpunit.xml, XML, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
